year,disease,sido,sigungu,gender,age_group,patients,visit_days,cost,context_key,visit_days_per_patient,cost_per_patient
2024,우울증,경남,함양군,남,40~49세,0,0,0,depression,0.0,0.0
2024,우울증,경남,함양군,남,50~59세,11,44,2287550,depression,4.0,207959.0909090909
2024,우울증,경남,함양군,남,60~69세,14,34,1553600,depression,2.4285714285714284,110971.42857142857
2024,우울증,경남,함양군,남,70~79세,20,44,646910,depression,2.2,32345.5
2024,우울증,경남,함양군,남,80~89세,20,28,393910,depression,1.4,19695.5
2024,우울증,경남,함양군,남,90~99세,0,0,0,depression,0.0,0.0
2024,우울증,경남,함양군,남,100세이상,0,0,0,depression,0.0,0.0
2024,우울증,경남,함양군,여,0~9세,0,0,0,depression,0.0,0.0
2024,우울증,경남,함양군,여,10~19세,0,0,0,depression,0.0,0.0
2024,우울증,경남,함양군,여,20~29세,0,0,0,depression,0.0,0.0
2024,우울증,경남,함양군,여,30~39세,0,0,0,depression,0.0,0.0
2024,우울증,경남,함양군,여,40~49세,0,0,0,depression,0.0,0.0
2024,우울증,경남,함양군,여,50~59세,15,49,2587860,depression,3.2666666666666666,172524.0
2024,우울증,경남,함양군,여,60~69세,37,92,3780740,depression,2.4864864864864864,102182.16216216216
2024,우울증,경남,함양군,여,70~79세,44,68,1030790,depression,1.5454545454545454,23427.045454545456
2024,우울증,경남,함양군,여,80~89세,38,57,827100,depression,1.5,21765.78947368421
2024,우울증,경남,함양군,여,90~99세,0,0,0,depression,0.0,0.0
2024,우울증,경남,함양군,여,100세이상,0,0,0,depression,0.0,0.0
2024,우울증,경남,합천군,남,0~9세,0,0,0,depression,0.0,0.0
2024,우울증,경남,합천군,남,10~19세,0,0,0,depression,0.0,0.0
2024,우울증,경남,합천군,남,20~29세,0,0,0,depression,0.0,0.0
2024,우울증,경남,합천군,남,30~39세,0,0,0,depression,0.0,0.0
2024,우울증,경남,합천군,남,40~49세,0,0,0,depression,0.0,0.0
2024,우울증,경남,합천군,남,50~59세,0,0,0,depression,0.0,0.0
2024,우울증,경남,합천군,남,60~69세,18,95,4620860,depression,5.277777777777778,256714.44444444444
2024,우울증,경남,합천군,남,70~79세,27,80,2225560,depression,2.962962962962963,82428.14814814815
2024,우울증,경남,합천군,남,80~89세,23,113,3092180,depression,4.913043478260869,134442.60869565216
2024,우울증,경남,합천군,남,90~99세,0,0,0,depression,0.0,0.0
2024,우울증,경남,합천군,남,100세이상,0,0,0,depression,0.0,0.0
2024,우울증,경남,합천군,여,0~9세,0,0,0,depression,0.0,0.0
2024,우울증,경남,합천군,여,10~19세,0,0,0,depression,0.0,0.0
2024,우울증,경남,합천군,여,20~29세,0,0,0,depression,0.0,0.0
2024,우울증,경남,합천군,여,30~39세,0,0,0,depression,0.0,0.0
2024,우울증,경남,합천군,여,40~49세,13,48,2593450,depression,3.6923076923076925,199496.15384615384
2024,우울증,경남,합천군,여,50~59세,20,88,4686200,depression,4.4,234310.0
2024,우울증,경남,합천군,여,60~69세,37,159,8371580,depression,4.297297297297297,226258.9189189189
2024,우울증,경남,합천군,여,70~79세,56,198,7137660,depression,3.5357142857142856,127458.21428571429
2024,우울증,경남,합천군,여,80~89세,38,114,3288720,depression,3.0,86545.26315789473
2024,우울증,경남,합천군,여,90~99세,0,0,0,depression,0.0,0.0
2024,우울증,경남,합천군,여,100세이상,0,0,0,depression,0.0,0.0
2024,우울증,경남,김해시,남,0~9세,15,89,9328290,depression,5.933333333333334,621886.0
2024,우울증,경남,김해시,남,10~19세,262,2326,238155040,depression,8.877862595419847,908988.7022900763
2024,우울증,경남,김해시,남,20~29세,430,3809,316431890,depression,8.85813953488372,735888.1162790698
2024,우울증,경남,김해시,남,30~39세,338,2313,172794820,depression,6.84319526627219,511227.2781065089
2024,우울증,경남,김해시,남,40~49세,402,3242,217141140,depression,8.064676616915422,540152.0895522388
2024,우울증,경남,김해시,남,50~59세,382,3161,203792990,depression,8.274869109947645,533489.5026178011
2024,우울증,경남,김해시,남,60~69세,344,3420,197371570,depression,9.94186046511628,573754.5639534884
2024,우울증,경남,김해시,남,70~79세,244,2972,219106200,depression,12.180327868852459,897976.2295081967
2024,우울증,경남,김해시,남,80~89세,91,528,29933240,depression,5.802197802197802,328936.7032967033
2024,우울증,경남,김해시,남,90~99세,0,0,0,depression,0.0,0.0
2024,우울증,경남,김해시,남,100세이상,0,0,0,depression,0.0,0.0
2024,우울증,경남,김해시,여,0~9세,0,0,0,depression,0.0,0.0
2024,우울증,경남,김해시,여,10~19세,437,5726,613258850,depression,13.102974828375286,1403338.329519451
2024,우울증,경남,김해시,여,20~29세,683,4644,347906240,depression,6.799414348462665,509379.560761347
2024,우울증,경남,김해시,여,30~39세,737,5470,374658490,depression,7.421981004070556,508356.1601085482
2024,우울증,경남,김해시,여,40~49세,825,6679,417122920,depression,8.095757575757576,505603.53939393937
2024,우울증,경남,김해시,여,50~59세,833,7661,442891650,depression,9.1968787515006,531682.6530612245
2024,우울증,경남,김해시,여,60~69세,723,6308,334721620,depression,8.72475795297372,462962.13001383125
2024,우울증,경남,김해시,여,70~79세,525,5296,329879720,depression,10.087619047619048,628342.3238095238
2024,우울증,경남,김해시,여,80~89세,248,1863,100047690,depression,7.512096774193548,403418.1048387097
2024,우울증,경남,김해시,여,90~99세,22,130,4939040,depression,5.909090909090909,224501.81818181818
2024,우울증,경남,김해시,여,100세이상,0,0,0,depression,0.0,0.0
2024,우울증,경남,사천시,남,0~9세,0,0,0,depression,0.0,0.0
2024,우울증,경남,사천시,남,10~19세,0,0,0,depression,0.0,0.0
2024,우울증,경남,사천시,남,20~29세,36,560,50318680,depression,15.555555555555555,1397741.111111111
2024,우울증,경남,사천시,남,30~39세,35,280,22168610,depression,8.0,633388.8571428572
2024,우울증,경남,사천시,남,40~49세,40,232,16560050,depression,5.8,414001.25
2024,우울증,경남,사천시,남,50~59세,51,535,40640530,depression,10.490196078431373,796873.1372549019
2024,우울증,경남,사천시,남,60~69세,49,680,51054500,depression,13.877551020408163,1041928.5714285715
2024,우울증,경남,사천시,남,70~79세,38,193,9052000,depression,5.078947368421052,238210.52631578947
2024,우울증,경남,사천시,남,80~89세,25,79,3065870,depression,3.16,122634.8
2024,우울증,경남,사천시,남,90~99세,0,0,0,depression,0.0,0.0
2024,우울증,경남,사천시,남,100세이상,0,0,0,depression,0.0,0.0
2024,우울증,경남,사천시,여,0~9세,0,0,0,depression,0.0,0.0
2024,우울증,경남,사천시,여,10~19세,37,333,31036050,depression,9.0,838812.1621621621
2024,우울증,경남,사천시,여,20~29세,39,404,37224780,depression,10.35897435897436,954481.5384615385
2024,우울증,경남,사천시,여,30~39세,57,251,17999780,depression,4.4035087719298245,315785.6140350877
2024,우울증,경남,사천시,여,40~49세,71,633,46210930,depression,8.915492957746478,650858.1690140845
2024,우울증,경남,사천시,여,50~59세,76,525,32594490,depression,6.907894736842105,428874.86842105264
2024,우울증,경남,사천시,여,60~69세,106,584,32038810,depression,5.509433962264151,302252.92452830187
2024,우울증,경남,사천시,여,70~79세,95,714,45089500,depression,7.515789473684211,474626.3157894737
2024,우울증,경남,사천시,여,80~89세,61,384,24969980,depression,6.295081967213115,409343.9344262295
2024,우울증,경남,사천시,여,90~99세,0,0,0,depression,0.0,0.0
2024,우울증,경남,사천시,여,100세이상,0,0,0,depression,0.0,0.0
2024,우울증,경남,진주시,남,0~9세,22,80,6113510,depression,3.6363636363636362,277886.8181818182
2024,우울증,경남,진주시,남,10~19세,338,1985,131299970,depression,5.872781065088757,388461.449704142
2024,우울증,경남,진주시,남,20~29세,705,4167,241398730,depression,5.910638297872341,342409.5460992908
2024,우울증,경남,진주시,남,30~39세,532,2930,159927160,depression,5.507518796992481,300614.962406015
2024,우울증,경남,진주시,남,40~49세,579,3601,194258060,depression,6.219343696027634,335506.14853195165
2024,우울증,경남,진주시,남,50~59세,521,3569,205742810,depression,6.850287907869482,394899.8272552783
2024,우울증,경남,진주시,남,60~69세,445,3040,158253560,depression,6.831460674157303,355625.9775280899
2024,우울증,경남,진주시,남,70~79세,332,2022,88410220,depression,6.090361445783133,266295.843373494
2024,우울증,경남,진주시,남,80~89세,166,992,42916390,depression,5.975903614457831,258532.46987951806
2024,우울증,경남,진주시,남,90~99세,11,52,2591320,depression,4.7272727272727275,235574.54545454544
2024,우울증,경남,진주시,남,100세이상,0,0,0,depression,0.0,0.0
2024,우울증,경남,진주시,여,0~9세,12,31,1962080,depression,2.5833333333333335,163506.66666666666
2024,우울증,경남,진주시,여,10~19세,595,3847,257091370,depression,6.465546218487395,432086.33613445377
2024,우울증,경남,진주시,여,20~29세,1002,5819,305282010,depression,5.807385229540918,304672.6646706587
2024,우울증,경남,진주시,여,30~39세,969,6044,338407250,depression,6.237358101135191,349233.48813209496
2024,우울증,경남,진주시,여,40~49세,998,6733,363309290,depression,6.746492985971944,364037.36472945893
2024,우울증,경남,진주시,여,50~59세,890,5490,259878910,depression,6.168539325842697,291998.7752808989
2024,우울증,경남,진주시,여,60~69세,993,6653,296064940,depression,6.699899295065459,298152.0040281974
2024,우울증,경남,진주시,여,70~79세,820,5402,228198090,depression,6.587804878048781,278290.35365853657
2024,우울증,경남,진주시,여,80~89세,418,2466,90275110,depression,5.899521531100478,215969.16267942585
2024,우울증,경남,진주시,여,90~99세,34,319,14504850,depression,9.382352941176471,426613.23529411765
2024,우울증,경남,진주시,여,100세이상,0,0,0,depression,0.0,0.0
2024,우울증,경남,창원마산회원구,남,0~9세,0,0,0,depression,0.0,0.0
2024,우울증,경남,창원마산회원구,남,10~19세,60,398,33982110,depression,6.633333333333334,566368.5
2024,우울증,경남,창원마산회원구,남,20~29세,138,819,55590700,depression,5.934782608695652,402831.15942028986
2024,우울증,경남,창원마산회원구,남,30~39세,107,959,67678260,depression,8.962616822429906,632507.1028037383
2024,우울증,경남,창원마산회원구,남,40~49세,141,1067,61592780,depression,7.567375886524823,436828.2269503546
2024,우울증,경남,창원마산회원구,남,50~59세,151,1165,63929140,depression,7.71523178807947,423371.7880794702
2024,우울증,경남,창원마산회원구,남,60~69세,174,1744,118460490,depression,10.022988505747126,680807.4137931034
2024,우울증,경남,창원마산회원구,남,70~79세,148,1334,62330540,depression,9.013513513513514,421152.2972972973
2024,우울증,경남,창원마산회원구,남,80~89세,46,324,15113360,depression,7.043478260869565,328551.3043478261
2024,우울증,경남,창원마산회원구,남,90~99세,0,0,0,depression,0.0,0.0
2024,우울증,경남,창원마산회원구,남,100세이상,0,0,0,depression,0.0,0.0
2024,우울증,경남,창원마산회원구,여,0~9세,0,0,0,depression,0.0,0.0
2024,우울증,경남,창원마산회원구,여,10~19세,124,775,62889010,depression,6.25,507169.43548387097
2024,우울증,경남,창원마산회원구,여,20~29세,211,1466,102232650,depression,6.947867298578199,484514.9289099526
2024,우울증,경남,창원마산회원구,여,30~39세,196,1334,99183910,depression,6.8061224489795915,506040.35714285716
2024,우울증,경남,창원마산회원구,여,40~49세,237,1913,118462130,depression,8.071729957805907,499840.21097046416
2024,우울증,경남,창원마산회원구,여,50~59세,263,2611,167946510,depression,9.927756653992395,638579.8859315589
2024,우울증,경남,창원마산회원구,여,60~69세,404,4416,257460870,depression,10.930693069306932,637279.3811881188
2024,우울증,경남,창원마산회원구,여,70~79세,349,3357,170644200,depression,9.6189111747851,488951.86246418336
2024,우울증,경남,창원마산회원구,여,80~89세,141,1041,46232930,depression,7.382978723404255,327893.1205673759
2024,우울증,경남,창원마산회원구,여,90~99세,12,87,3284310,depression,7.25,273692.5
2024,우울증,경남,창원마산회원구,여,100세이상,0,0,0,depression,0.0,0.0
2024,우울증,경남,창원마산합포구,남,0~9세,0,0,0,depression,0.0,0.0
2024,우울증,경남,창원마산합포구,남,10~19세,59,336,24547640,depression,5.694915254237288,416061.69491525425
2024,우울증,경남,창원마산합포구,남,20~29세,129,893,49564050,depression,6.922480620155039,384217.4418604651
2024,우울증,경남,창원마산합포구,남,30~39세,123,1255,94787030,depression,10.203252032520325,770626.2601626016
2024,우울증,경남,창원마산합포구,남,40~49세,188,1470,80095410,depression,7.819148936170213,426039.41489361704
2024,우울증,경남,창원마산합포구,남,50~59세,184,1448,76586400,depression,7.869565217391305,416230.4347826087
2024,우울증,경남,창원마산합포구,남,60~69세,195,1678,87079690,depression,8.605128205128205,446562.5128205128
2024,우울증,경남,창원마산합포구,남,70~79세,165,1429,64033190,depression,8.66060606060606,388079.9393939394
2024,우울증,경남,창원마산합포구,남,80~89세,78,496,20758060,depression,6.358974358974359,266128.9743589744
2024,우울증,경남,창원마산합포구,남,90~99세,0,0,0,depression,0.0,0.0
2024,우울증,경남,창원마산합포구,남,100세이상,0,0,0,depression,0.0,0.0
2024,우울증,경남,창원마산합포구,여,0~9세,0,0,0,depression,0.0,0.0
2024,우울증,경남,창원마산합포구,여,10~19세,113,645,48237070,depression,5.707964601769912,426876.7256637168
2024,우울증,경남,창원마산합포구,여,20~29세,201,1349,80340750,depression,6.711442786069652,399705.22388059704
2024,우울증,경남,창원마산합포구,여,30~39세,222,1819,101326310,depression,8.193693693693694,456424.8198198198
2024,우울증,경남,창원마산합포구,여,40~49세,258,2004,113038730,depression,7.767441860465116,438134.61240310076
2024,우울증,경남,창원마산합포구,여,50~59세,301,2633,145931340,depression,8.747508305647841,484821.72757475084
2024,우울증,경남,창원마산합포구,여,60~69세,482,3682,186690240,depression,7.639004149377594,387324.14937759336
2024,우울증,경남,창원마산합포구,여,70~79세,386,2941,138969200,depression,7.619170984455959,360023.83419689117
2024,우울증,경남,창원마산합포구,여,80~89세,211,1548,76168740,depression,7.3364928909952605,360989.28909952607
2024,우울증,경남,창원마산합포구,여,90~99세,18,147,5287630,depression,8.166666666666666,293757.22222222225
2024,우울증,경남,창원마산합포구,여,100세이상,0,0,0,depression,0.0,0.0
2024,우울증,경남,창원진해구,남,0~9세,0,0,0,depression,0.0,0.0
2024,우울증,경남,창원진해구,남,10~19세,14,98,8419430,depression,7.0,601387.8571428572
2024,우울증,경남,창원진해구,남,20~29세,82,538,47171790,depression,6.560975609756097,575265.731707317
2024,우울증,경남,창원진해구,남,30~39세,80,515,46985810,depression,6.4375,587322.625
2024,우울증,경남,창원진해구,남,40~49세,114,799,65980620,depression,7.008771929824562,578777.3684210526
2024,우울증,경남,창원진해구,남,50~59세,70,1012,74299760,depression,14.457142857142857,1061425.142857143
2024,우울증,경남,창원진해구,남,60~69세,70,718,52637710,depression,10.257142857142858,751967.2857142857
2024,우울증,경남,창원진해구,남,70~79세,73,525,31251590,depression,7.191780821917808,428103.9726027397
2024,우울증,경남,창원진해구,남,80~89세,43,207,11505150,depression,4.813953488372093,267561.62790697673
2024,우울증,경남,창원진해구,남,90~99세,0,0,0,depression,0.0,0.0
2024,우울증,경남,창원진해구,남,100세이상,0,0,0,depression,0.0,0.0
2024,우울증,경남,창원진해구,여,0~9세,0,0,0,depression,0.0,0.0
2024,우울증,경남,창원진해구,여,10~19세,38,184,15600440,depression,4.842105263157895,410537.8947368421
2024,우울증,경남,창원진해구,여,20~29세,130,874,79144750,depression,6.723076923076923,608805.7692307692
2024,우울증,경남,창원진해구,여,30~39세,165,1626,143958270,depression,9.854545454545455,872474.3636363636
2024,우울증,경남,창원진해구,여,40~49세,221,1524,128925870,depression,6.895927601809955,583374.9773755656
2024,우울증,경남,창원진해구,여,50~59세,162,1614,127349480,depression,9.962962962962964,786107.9012345679
2024,우울증,경남,창원진해구,여,60~69세,221,2198,161926260,depression,9.945701357466064,732698.0090497738
2024,우울증,경남,창원진해구,여,70~79세,211,1489,94896550,depression,7.056872037914692,449746.68246445496
2024,우울증,경남,창원진해구,여,80~89세,91,570,33414500,depression,6.263736263736264,367192.3076923077
2024,우울증,경남,창원진해구,여,90~99세,0,0,0,depression,0.0,0.0
2024,우울증,경남,창원진해구,여,100세이상,0,0,0,depression,0.0,0.0
2024,우울증,경남,창원의창구,남,0~9세,0,0,0,depression,0.0,0.0
2024,우울증,경남,창원의창구,남,10~19세,29,182,14642340,depression,6.275862068965517,504908.275862069
2024,우울증,경남,창원의창구,남,20~29세,66,376,26376140,depression,5.696969696969697,399638.48484848486
2024,우울증,경남,창원의창구,남,30~39세,86,532,32640520,depression,6.186046511627907,379540.93023255817
2024,우울증,경남,창원의창구,남,40~49세,80,397,26215250,depression,4.9625,327690.625
2024,우울증,경남,창원의창구,남,50~59세,85,632,38356240,depression,7.435294117647059,451249.8823529412
2024,우울증,경남,창원의창구,남,60~69세,89,592,32745470,depression,6.651685393258427,367926.62921348313
2024,우울증,경남,창원의창구,남,70~79세,71,315,18014110,depression,4.436619718309859,253719.85915492958
2024,우울증,경남,창원의창구,남,80~89세,21,83,2457140,depression,3.9523809523809526,117006.66666666667
2024,우울증,경남,창원의창구,남,90~99세,0,0,0,depression,0.0,0.0
2024,우울증,경남,창원의창구,남,100세이상,0,0,0,depression,0.0,0.0
2024,우울증,경남,창원의창구,여,0~9세,0,0,0,depression,0.0,0.0
2024,우울증,경남,창원의창구,여,10~19세,56,321,21319670,depression,5.732142857142857,380708.39285714284
2024,우울증,경남,창원의창구,여,20~29세,110,594,36973720,depression,5.4,336124.7272727273
2024,우울증,경남,창원의창구,여,30~39세,131,686,48083220,depression,5.236641221374046,367047.48091603053
2024,우울증,경남,창원의창구,여,40~49세,163,1111,66465590,depression,6.815950920245399,407764.35582822084
2024,우울증,경남,창원의창구,여,50~59세,159,966,57755070,depression,6.0754716981132075,363239.43396226416
2024,우울증,경남,창원의창구,여,60~69세,220,1495,78594950,depression,6.795454545454546,357249.7727272727
2024,우울증,경남,창원의창구,여,70~79세,142,692,36524240,depression,4.873239436619718,257212.95774647887
2024,우울증,경남,창원의창구,여,80~89세,77,322,19531240,depression,4.181818181818182,253652.46753246753
2024,우울증,경남,창원의창구,여,90~99세,0,0,0,depression,0.0,0.0
2024,우울증,경남,창원의창구,여,100세이상,0,0,0,depression,0.0,0.0
2024,우울증,경남,창원성산구,남,0~9세,0,0,0,depression,0.0,0.0
2024,우울증,경남,창원성산구,남,10~19세,144,858,78019830,depression,5.958333333333333,541804.375
2024,우울증,경남,창원성산구,남,20~29세,449,3348,268214420,depression,7.456570155902004,597359.5100222717
2024,우울증,경남,창원성산구,남,30~39세,398,2762,204248510,depression,6.939698492462312,513187.2110552764
2024,우울증,경남,창원성산구,남,40~49세,318,2183,145110750,depression,6.864779874213837,456323.11320754717
2024,우울증,경남,창원성산구,남,50~59세,267,2074,127839180,depression,7.7677902621722845,478798.42696629214
2024,우울증,경남,창원성산구,남,60~69세,242,1933,106865740,depression,7.987603305785124,441593.96694214875
2024,우울증,경남,창원성산구,남,70~79세,112,983,51015630,depression,8.776785714285714,455496.6964285714
2024,우울증,경남,창원성산구,남,80~89세,29,155,7960530,depression,5.344827586206897,274501.0344827586
2024,우울증,경남,창원성산구,남,90~99세,0,0,0,depression,0.0,0.0
2024,우울증,경남,창원성산구,남,100세이상,0,0,0,depression,0.0,0.0
2024,우울증,경남,창원성산구,여,0~9세,0,0,0,depression,0.0,0.0
2024,우울증,경남,창원성산구,여,10~19세,319,2053,189802920,depression,6.435736677115988,594993.4796238245
2024,우울증,경남,창원성산구,여,20~29세,752,5868,466973490,depression,7.803191489361702,620975.3856382979
2024,우울증,경남,창원성산구,여,30~39세,763,6160,439041840,depression,8.073394495412844,575415.255570118
2024,우울증,경남,창원성산구,여,40~49세,647,5363,360352200,depression,8.28902627511592,556958.5780525502
2024,우울증,경남,창원성산구,여,50~59세,609,4941,301648430,depression,8.113300492610838,495317.61904761905
2024,우울증,경남,창원성산구,여,60~69세,556,5238,291633740,depression,9.420863309352518,524521.1151079136
2024,우울증,경남,창원성산구,여,70~79세,323,2590,146782200,depression,8.018575851393189,454434.0557275542
2024,우울증,경남,창원성산구,여,80~89세,114,969,51073360,depression,8.5,448011.9298245614
2024,우울증,경남,창원성산구,여,90~99세,0,0,0,depression,0.0,0.0
2024,우울증,경남,창원성산구,여,100세이상,0,0,0,depression,0.0,0.0
2024,우울증,경남,통영시,남,0~9세,0,0,0,depression,0.0,0.0
2024,우울증,경남,통영시,남,10~19세,52,313,15237100,depression,6.019230769230769,293021.1538461539
2024,우울증,경남,통영시,남,20~29세,154,542,21466380,depression,3.5194805194805197,139392.0779220779
2024,우울증,경남,통영시,남,30~39세,98,350,15531770,depression,3.5714285714285716,158487.44897959183
2024,우울증,경남,통영시,남,40~49세,100,473,20533810,depression,4.73,205338.1
2024,우울증,경남,통영시,남,50~59세,93,614,20044940,depression,6.602150537634409,215536.98924731184
2024,우울증,경남,통영시,남,60~69세,98,857,53947950,depression,8.744897959183673,550489.2857142857
2024,우울증,경남,통영시,남,70~79세,67,439,12364610,depression,6.552238805970149,184546.41791044775
2024,우울증,경남,통영시,남,80~89세,33,152,3689740,depression,4.606060606060606,111810.30303030302
2024,우울증,경남,통영시,남,90~99세,0,0,0,depression,0.0,0.0
2024,우울증,경남,통영시,남,100세이상,0,0,0,depression,0.0,0.0
2024,우울증,경남,통영시,여,0~9세,0,0,0,depression,0.0,0.0
2024,우울증,경남,통영시,여,10~19세,106,682,33698590,depression,6.433962264150943,317911.22641509434
2024,우울증,경남,통영시,여,20~29세,225,699,31473380,depression,3.1066666666666665,139881.6888888889
2024,우울증,경남,통영시,여,30~39세,194,932,39707570,depression,4.804123711340206,204678.19587628866
2024,우울증,경남,통영시,여,40~49세,188,1064,45347790,depression,5.659574468085107,241211.6489361702
2024,우울증,경남,통영시,여,50~59세,174,1055,40518500,depression,6.063218390804598,232864.94252873564
2024,우울증,경남,통영시,여,60~69세,237,1715,65024180,depression,7.236286919831223,274363.6286919831
2024,우울증,경남,통영시,여,70~79세,176,1204,43758740,depression,6.840909090909091,248629.20454545456
2024,우울증,경남,통영시,여,80~89세,86,523,15250130,depression,6.0813953488372094,177327.09302325582
2024,우울증,경남,통영시,여,90~99세,0,0,0,depression,0.0,0.0
2024,우울증,경남,통영시,여,100세이상,0,0,0,depression,0.0,0.0
2024,우울증,경남,밀양시,남,0~9세,0,0,0,depression,0.0,0.0
2024,우울증,경남,밀양시,남,10~19세,48,275,26142120,depression,5.729166666666667,544627.5
2024,우울증,경남,밀양시,남,20~29세,94,520,44766560,depression,5.531914893617022,476240.0
2024,우울증,경남,밀양시,남,30~39세,104,559,50731910,depression,5.375,487806.82692307694
2024,우울증,경남,밀양시,남,40~49세,122,693,58119470,depression,5.680327868852459,476389.0983606557
2024,우울증,경남,밀양시,남,50~59세,136,987,83859000,depression,7.257352941176471,616610.2941176471
2024,우울증,경남,밀양시,남,60~69세,153,1039,82529930,depression,6.790849673202614,539411.3071895425
2024,우울증,경남,밀양시,남,70~79세,90,613,49981840,depression,6.811111111111111,555353.7777777778
2024,우울증,경남,밀양시,남,80~89세,43,213,13080920,depression,4.953488372093023,304207.4418604651
2024,우울증,경남,밀양시,남,90~99세,0,0,0,depression,0.0,0.0
2024,우울증,경남,밀양시,남,100세이상,0,0,0,depression,0.0,0.0
2024,우울증,경남,밀양시,여,0~9세,0,0,0,depression,0.0,0.0
2024,우울증,경남,밀양시,여,10~19세,105,997,95382690,depression,9.495238095238095,908406.5714285715
2024,우울증,경남,밀양시,여,20~29세,129,786,67273480,depression,6.093023255813954,521499.8449612403
2024,우울증,경남,밀양시,여,30~39세,154,858,73560250,depression,5.571428571428571,477663.961038961
2024,우울증,경남,밀양시,여,40~49세,191,1153,95290960,depression,6.036649214659686,498905.5497382199
2024,우울증,경남,밀양시,여,50~59세,215,1409,111065580,depression,6.553488372093023,516584.0930232558
2024,우울증,경남,밀양시,여,60~69세,270,1656,119840580,depression,6.133333333333334,443854.0
2024,우울증,경남,밀양시,여,70~79세,178,872,59909120,depression,4.898876404494382,336568.08988764044
2024,우울증,경남,밀양시,여,80~89세,114,748,51749460,depression,6.56140350877193,453942.63157894736
2024,우울증,경남,밀양시,여,90~99세,0,0,0,depression,0.0,0.0
2024,우울증,경남,밀양시,여,100세이상,0,0,0,depression,0.0,0.0
2024,우울증,경남,거제시,남,0~9세,0,0,0,depression,0.0,0.0
2024,우울증,경남,거제시,남,10~19세,91,479,27717120,depression,5.263736263736264,304583.73626373627
2024,우울증,경남,거제시,남,20~29세,214,1078,57337160,depression,5.037383177570093,267930.6542056075
2024,우울증,경남,거제시,남,30~39세,168,892,47602200,depression,5.309523809523809,283346.4285714286
2024,우울증,경남,거제시,남,40~49세,250,1556,89319410,depression,6.224,357277.64
2024,우울증,경남,거제시,남,50~59세,224,1592,83947460,depression,7.107142857142857,374765.4464285714
2024,우울증,경남,거제시,남,60~69세,206,1556,79110540,depression,7.553398058252427,384031.7475728155
2024,우울증,경남,거제시,남,70~79세,136,1495,85696150,depression,10.992647058823529,630118.75
2024,우울증,경남,거제시,남,80~89세,53,971,62558720,depression,18.32075471698113,1180353.2075471699
2024,우울증,경남,거제시,남,90~99세,0,0,0,depression,0.0,0.0
2024,우울증,경남,거제시,남,100세이상,0,0,0,depression,0.0,0.0
2024,우울증,경남,거제시,여,0~9세,0,0,0,depression,0.0,0.0
2024,우울증,경남,거제시,여,10~19세,229,1114,53438230,depression,4.864628820960698,233354.71615720523
2024,우울증,경남,거제시,여,20~29세,261,1604,87602000,depression,6.145593869731801,335639.846743295
2024,우울증,경남,거제시,여,30~39세,399,2144,95235930,depression,5.3734335839598995,238686.54135338345
2024,우울증,경남,거제시,여,40~49세,541,3089,130182630,depression,5.709796672828096,240633.3271719039
2024,우울증,경남,거제시,여,50~59세,430,2541,101330530,depression,5.909302325581395,235652.39534883722
2024,우울증,경남,거제시,여,60~69세,523,3579,133590450,depression,6.84321223709369,255431.07074569789
2024,우울증,경남,거제시,여,70~79세,336,2394,85886060,depression,7.125,255613.27380952382
2024,우울증,경남,거제시,여,80~89세,228,1399,44692570,depression,6.135964912280702,196020.04385964913
2024,우울증,경남,거제시,여,90~99세,18,96,1897110,depression,5.333333333333333,105395.0
2024,우울증,경남,거제시,여,100세이상,0,0,0,depression,0.0,0.0
2024,우울증,경남,양산시,남,0~9세,0,0,0,depression,0.0,0.0
2024,우울증,경남,양산시,남,10~19세,107,575,46634000,depression,5.373831775700935,435831.7757009346
2024,우울증,경남,양산시,남,20~29세,342,2821,201847560,depression,8.248538011695906,590197.5438596491
2024,우울증,경남,양산시,남,30~39세,385,2644,177811090,depression,6.867532467532468,461846.987012987
2024,우울증,경남,양산시,남,40~49세,437,3301,213147350,depression,7.553775743707094,487751.37299771165
2024,우울증,경남,양산시,남,50~59세,334,2588,174392630,depression,7.748502994011976,522133.622754491
2024,우울증,경남,양산시,남,60~69세,342,3524,259088190,depression,10.304093567251462,757567.8070175438
2024,우울증,경남,양산시,남,70~79세,225,2607,199508200,depression,11.586666666666666,886703.1111111111
2024,우울증,경남,양산시,남,80~89세,114,645,36508090,depression,5.657894736842105,320246.4035087719
2024,우울증,경남,양산시,남,90~99세,10,85,4986700,depression,8.5,498670.0
2024,우울증,경남,양산시,남,100세이상,0,0,0,depression,0.0,0.0
2024,우울증,경남,양산시,여,0~9세,0,0,0,depression,0.0,0.0
2024,우울증,경남,양산시,여,10~19세,225,1396,109831300,depression,6.204444444444444,488139.1111111111
2024,우울증,경남,양산시,여,20~29세,489,4396,318078630,depression,8.989775051124745,650467.5460122699
2024,우울증,경남,양산시,여,30~39세,690,5727,368909020,depression,8.3,534650.7536231884
2024,우울증,경남,양산시,여,40~49세,725,5855,381551620,depression,8.075862068965517,526278.0965517241
2024,우울증,경남,양산시,여,50~59세,603,4873,313600050,depression,8.081260364842455,520066.41791044775
2024,우울증,경남,양산시,여,60~69세,656,5686,354643170,depression,8.667682926829269,540614.5884146341
2024,우울증,경남,양산시,여,70~79세,540,4619,265327230,depression,8.553703703703704,491346.72222222225
2024,우울증,경남,양산시,여,80~89세,303,2223,122392430,depression,7.336633663366337,403935.41254125413
