진료년도,상병구분,시도,시군구,성별,환자수,입내원일수,요양급여비용
2024,불면증,전남,영광군,여,513 ,2262 ,104904740 
2024,불면증,전남,영암군,남,262 ,858 ,20100780 
2024,불면증,전남,영암군,여,240 ,878 ,25400890 
2024,불면증,전남,완도군,남,292 ,876 ,14582850 
2024,불면증,전남,완도군,여,341 ,924 ,14991780 
2024,불면증,전남,장성군,남,251 ,880 ,20177310 
2024,불면증,전남,장성군,여,272 ,946 ,20315260 
2024,불면증,전남,장흥군,남,291 ,869 ,27987140 
2024,불면증,전남,장흥군,여,334 ,859 ,24420370 
2024,불면증,전남,진도군,남,115 ,392 ,7741230 
2024,불면증,전남,진도군,여,148 ,397 ,10022120 
2024,불면증,전남,함평군,남,121 ,351 ,8912690 
2024,불면증,전남,함평군,여,127 ,322 ,9018170 
2024,불면증,전남,해남군,남,734 ,2611 ,106245060 
2024,불면증,전남,해남군,여,665 ,1962 ,54071470 
2024,불면증,전남,화순군,남,395 ,1472 ,52786020 
2024,불면증,전남,화순군,여,515 ,1709 ,61414270 
2024,불면증,전남,나주시,남,571 ,2035 ,42300590 
2024,불면증,전남,나주시,여,699 ,2105 ,50249320 
2024,불면증,전남,목포시,남,1475 ,6000 ,206349330 
2024,불면증,전남,목포시,여,2036 ,8643 ,281851480 
2024,불면증,전남,순천시,남,1236 ,4615 ,172045120 
2024,불면증,전남,순천시,여,1792 ,6799 ,253489810 
2024,불면증,전남,여수시,남,1386 ,6316 ,202964560 
2024,불면증,전남,여수시,여,1989 ,9277 ,297937570 
2024,불면증,전남,광양시,남,620 ,1996 ,42291720 
2024,불면증,전남,광양시,여,739 ,2370 ,56796050 
2024,불면증,경북,고령군,남,133 ,481 ,7146600 
2024,불면증,경북,고령군,여,172 ,566 ,8772250 
2024,불면증,경북,군위군,남,0 ,0 ,0 
2024,불면증,경북,군위군,여,0 ,0 ,0 
2024,불면증,경북,봉화군,남,61 ,149 ,2080800 
2024,불면증,경북,봉화군,여,96 ,271 ,3478350 
2024,불면증,경북,성주군,남,262 ,929 ,14972350 
2024,불면증,경북,성주군,여,367 ,1259 ,19393730 
2024,불면증,경북,영덕군,남,179 ,555 ,8477760 
2024,불면증,경북,영덕군,여,324 ,1003 ,16581690 
2024,불면증,경북,영양군,남,42 ,152 ,2893540 
2024,불면증,경북,영양군,여,44 ,148 ,2335310 
2024,불면증,경북,예천군,남,238 ,761 ,14025980 
2024,불면증,경북,예천군,여,337 ,998 ,16379350 
2024,불면증,경북,울릉군,남,32 ,75 ,2095680 
2024,불면증,경북,울릉군,여,30 ,55 ,1530320 
2024,불면증,경북,울진군,남,199 ,749 ,10911700 
2024,불면증,경북,울진군,여,295 ,1045 ,15149630 
2024,불면증,경북,의성군,남,391 ,1316 ,19548860 
2024,불면증,경북,의성군,여,470 ,1486 ,22224330 
2024,불면증,경북,청도군,남,304 ,1114 ,22014900 
2024,불면증,경북,청도군,여,350 ,1275 ,24337940 
2024,불면증,경북,청송군,남,185 ,602 ,14856230 
2024,불면증,경북,청송군,여,217 ,1101 ,44974380 
2024,불면증,경북,칠곡군,남,542 ,1661 ,31070940 
2024,불면증,경북,칠곡군,여,715 ,2159 ,67033700 
2024,불면증,경북,경주시,남,1630 ,6775 ,211005470 
2024,불면증,경북,경주시,여,2019 ,8008 ,251131140 
2024,불면증,경북,구미시,남,2057 ,7737 ,258666040 
2024,불면증,경북,구미시,여,2814 ,10489 ,339151220 
2024,불면증,경북,김천시,남,719 ,2737 ,58626730 
2024,불면증,경북,김천시,여,925 ,2943 ,62176500 
2024,불면증,경북,안동시,남,875 ,3194 ,83877450 
2024,불면증,경북,안동시,여,1228 ,4417 ,116118920 
2024,불면증,경북,영주시,남,664 ,2743 ,79126370 
2024,불면증,경북,영주시,여,872 ,3308 ,94932200 
2024,불면증,경북,영천시,남,744 ,3180 ,73522450 
2024,불면증,경북,영천시,여,1050 ,4226 ,92195050 
2024,불면증,경북,포항남구,남,1116 ,3838 ,96473220 
2024,불면증,경북,포항남구,여,1548 ,5057 ,122905260 
2024,불면증,경북,포항북구,남,2024 ,9637 ,333709970 
2024,불면증,경북,포항북구,여,2830 ,13079 ,406078310 
2024,불면증,경북,문경시,남,474 ,1686 ,42636910 
2024,불면증,경북,문경시,여,643 ,2088 ,47672470 
2024,불면증,경북,상주시,남,518 ,1612 ,36236610 
2024,불면증,경북,상주시,여,637 ,1960 ,46471130 
2024,불면증,경북,경산시,남,2042 ,7665 ,195012130 
2024,불면증,경북,경산시,여,2994 ,10898 ,265610850 
2024,불면증,경남,거창군,남,523 ,2099 ,61479130 
2024,불면증,경남,거창군,여,685 ,2650 ,70980380 
2024,불면증,경남,고성군,남,256 ,889 ,13902850 
2024,불면증,경남,고성군,여,303 ,879 ,14924320 
2024,불면증,경남,남해군,남,178 ,518 ,7532190 
2024,불면증,경남,남해군,여,263 ,693 ,11536600 
2024,불면증,경남,산청군,남,208 ,613 ,10066110 
2024,불면증,경남,산청군,여,258 ,768 ,12292250 
2024,불면증,경남,의령군,남,166 ,796 ,29797480 
2024,불면증,경남,의령군,여,220 ,786 ,12825780 
2024,불면증,경남,창녕군,남,325 ,1126 ,20453150 
2024,불면증,경남,창녕군,여,455 ,1452 ,29870130 
2024,불면증,경남,하동군,남,229 ,713 ,12774570 
2024,불면증,경남,하동군,여,287 ,966 ,16122120 
2024,불면증,경남,함안군,남,347 ,1253 ,21105840 
2024,불면증,경남,함안군,여,450 ,1383 ,25013190 
2024,불면증,경남,함양군,남,348 ,1222 ,30090670 
2024,불면증,경남,함양군,여,388 ,1297 ,31469040 
2024,불면증,경남,합천군,남,359 ,1228 ,22157350 
2024,불면증,경남,합천군,여,427 ,1179 ,22874890 
2024,불면증,경남,김해시,남,2619 ,11292 ,357478660 
2024,불면증,경남,김해시,여,4047 ,18963 ,592373830 
2024,불면증,경남,사천시,남,648 ,2110 ,54361370 
2024,불면증,경남,사천시,여,956 ,3329 ,73941500 
2024,불면증,경남,진주시,남,2490 ,10039 ,327552870 
2024,불면증,경남,진주시,여,3524 ,14015 ,437148980 
2024,불면증,경남,창원마산회원구,남,1312 ,6439 ,226476070 
2024,불면증,경남,창원마산회원구,여,2174 ,10741 ,417548850 
2024,불면증,경남,창원마산합포구,남,933 ,3144 ,85581000 
2024,불면증,경남,창원마산합포구,여,1358 ,4885 ,120101450 
2024,불면증,경남,창원진해구,남,925 ,3251 ,76689490 
2024,불면증,경남,창원진해구,여,1354 ,4608 ,124874110 
2024,불면증,경남,창원의창구,남,1425 ,5982 ,203261850 
2024,불면증,경남,창원의창구,여,2110 ,8007 ,255638550 
2024,불면증,경남,창원성산구,남,1319 ,6223 ,225560910 
2024,불면증,경남,창원성산구,여,1969 ,9468 ,340782860 
2024,불면증,경남,통영시,남,874 ,4341 ,112673980 
2024,불면증,경남,통영시,여,1488 ,8399 ,251526350 
2024,불면증,경남,밀양시,남,892 ,3941 ,101177670 
2024,불면증,경남,밀양시,여,1136 ,4480 ,112783750 
2024,불면증,경남,거제시,남,1490 ,6396 ,179363700 
2024,불면증,경남,거제시,여,2078 ,9058 ,253580340 
2024,불면증,경남,양산시,남,1997 ,8839 ,284955250 
2024,불면증,경남,양산시,여,3202 ,14186 ,463906820 
2024,불면증,제주,서귀포시,남,1036 ,3992 ,120466710 
2024,불면증,제주,서귀포시,여,1680 ,6290 ,209260020 
2024,불면증,제주,제주시,남,2515 ,10877 ,327760410 
2024,불면증,제주,제주시,여,3693 ,15805 ,482477380 
2024,불면증,세종,세종시,남,1274 ,4296 ,165702080 
2024,불면증,세종,세종시,여,1808 ,6234 ,246924850 
2024,우울증,서울,강남구,남,12886 ,95538 ,11026877020 
2024,우울증,서울,강남구,여,26949 ,207268 ,23952215760 
2024,우울증,서울,강동구,남,4818 ,35264 ,2502787630 
2024,우울증,서울,강동구,여,9291 ,73357 ,4943559080 
2024,우울증,서울,강서구,남,3793 ,27259 ,2136713880 
2024,우울증,서울,강서구,여,8603 ,66733 ,5360804340 
2024,우울증,서울,관악구,남,4827 ,37995 ,2792566330 
2024,우울증,서울,관악구,여,9647 ,82825 ,6273107530 
2024,우울증,서울,구로구,남,3243 ,23583 ,1782649760 
2024,우울증,서울,구로구,여,7246 ,58210 ,4327923470 
2024,우울증,서울,도봉구,남,1671 ,12711 ,741055170 
2024,우울증,서울,도봉구,여,3713 ,28310 ,1543557210 
2024,우울증,서울,동대문구,남,2863 ,21380 ,1727027410 
2024,우울증,서울,동대문구,여,6088 ,48589 ,4045648230 
2024,우울증,서울,동작구,남,3552 ,26925 ,2333562180 
2024,우울증,서울,동작구,여,7165 ,55553 ,4881305800 
2024,우울증,서울,마포구,남,6048 ,46300 ,3944129680 
2024,우울증,서울,마포구,여,14868 ,119585 ,10599231160 
2024,우울증,서울,서대문구,남,2339 ,20944 ,1348475470 
2024,우울증,서울,서대문구,여,5417 ,48660 ,3343694200 
2024,우울증,서울,성동구,남,2332 ,16500 ,1573779280 
2024,우울증,서울,성동구,여,4925 ,34898 ,3479721450 
2024,우울증,서울,성북구,남,2361 ,16412 ,1232775250 
2024,우울증,서울,성북구,여,5546 ,40602 ,3227686880 
2024,우울증,서울,영등포구,남,3889 ,28468 ,3272647920 
2024,우울증,서울,영등포구,여,7649 ,57506 ,6716260370 
2024,우울증,서울,용산구,남,1397 ,9655 ,1031099880 
2024,우울증,서울,용산구,여,3088 ,21724 ,2254737790 
2024,우울증,서울,은평구,남,2954 ,22305 ,1549238070 
2024,우울증,서울,은평구,여,7004 ,56585 ,3848699670 
2024,우울증,서울,종로구,남,2931 ,20054 ,2134249010 
2024,우울증,서울,종로구,여,8057 ,60010 ,5980141620 
2024,우울증,서울,중구,남,3277 ,22475 ,2402549440 
2024,우울증,서울,중구,여,6543 ,47151 ,5059158380 
2024,우울증,서울,송파구,남,7184 ,52499 ,5087461970 
2024,우울증,서울,송파구,여,15527 ,118153 ,12035808960 
2024,우울증,서울,중랑구,남,3310 ,24885 ,1993782820 
2024,우울증,서울,중랑구,여,7108 ,57427 ,4693248270 
2024,우울증,서울,양천구,남,2403 ,16796 ,1422995150 
2024,우울증,서울,양천구,여,5467 ,40253 ,3447390360 
2024,우울증,서울,서초구,남,8292 ,61799 ,6154452730 
2024,우울증,서울,서초구,여,17668 ,135349 ,13998416830 
2024,우울증,서울,노원구,남,2855 ,21625 ,1316109080 
2024,우울증,서울,노원구,여,7167 ,58304 ,3518529600 
2024,우울증,서울,광진구,남,2527 ,19354 ,1789479250 
2024,우울증,서울,광진구,여,5717 ,47063 ,4499564360 
2024,우울증,서울,강북구,남,1478 ,13252 ,761003510 
2024,우울증,서울,강북구,여,3853 ,35098 ,2070126010 
2024,우울증,서울,금천구,남,2519 ,17717 ,1592543040 
2024,우울증,서울,금천구,여,4698 ,36420 ,3233011270 
2024,우울증,부산,부산남구,남,1927 ,17289 ,1399770750 
2024,우울증,부산,부산남구,여,4722 ,42692 ,3286832330 
2024,우울증,부산,부산동구,남,1256 ,13556 ,1344939080 
2024,우울증,부산,부산동구,여,3434 ,36481 ,3830891990 
2024,우울증,부산,부산동래구,남,2789 ,23328 ,1680478520 
2024,우울증,부산,부산동래구,여,6598 ,60448 ,4226236340 
2024,우울증,부산,부산진구,남,4043 ,35562 ,2416963500 
2024,우울증,부산,부산진구,여,9369 ,88812 ,5985961160 
2024,우울증,부산,부산북구,남,1371 ,12369 ,738605090 
2024,우울증,부산,부산북구,여,3101 ,28697 ,1694008880 
2024,우울증,부산,부산서구,남,408 ,3955 ,245831180 
2024,우울증,부산,부산서구,여,926 ,10097 ,662096790 
2024,우울증,부산,부산영도구,남,943 ,6781 ,403062540 
2024,우울증,부산,부산영도구,여,1715 ,13504 ,847971470 
2024,우울증,부산,부산중구,남,412 ,3713 ,269543770 
2024,우울증,부산,부산중구,여,1034 ,9095 ,620223980 
2024,우울증,부산,부산해운대구,남,2219 ,17318 ,1319214950 
2024,우울증,부산,부산해운대구,여,5121 ,44067 ,3341389350 
2024,우울증,부산,부산사하구,남,1784 ,15301 ,921136910 
2024,우울증,부산,부산사하구,여,3636 ,30256 ,1741585560 
2024,우울증,부산,부산금정구,남,1572 ,11298 ,699564670 
2024,우울증,부산,부산금정구,여,3263 ,26156 ,1716970630 
2024,우울증,부산,부산강서구,남,511 ,2568 ,232074600 
2024,우울증,부산,부산강서구,여,875 ,4658 ,426162640 
2024,우울증,부산,부산연제구,남,1973 ,17839 ,1318023530 
2024,우울증,부산,부산연제구,여,5013 ,46748 ,3484991820 
2024,우울증,부산,부산수영구,남,3434 ,27461 ,1950667830 
2024,우울증,부산,부산수영구,여,7554 ,62591 ,4403612350 
2024,우울증,부산,부산사상구,남,1766 ,14453 ,1062896970 
2024,우울증,부산,부산사상구,여,2307 ,20828 ,1472606080 
2024,우울증,부산,부산기장군,남,1547 ,11993 ,656523410 
2024,우울증,부산,부산기장군,여,2882 ,24724 ,1440505240 
2024,우울증,인천,인천미추홀구,남,2885 ,23485 ,1513063600 
2024,우울증,인천,인천미추홀구,여,5527 ,45735 ,2799448800 
2024,우울증,인천,인천동구,남,266 ,1699 ,154711960 
2024,우울증,인천,인천동구,여,418 ,2806 ,261965940 
2024,우울증,인천,인천부평구,남,4338 ,30891 ,2312511690 
2024,우울증,인천,인천부평구,여,9533 ,73451 ,5445288410 
2024,우울증,인천,인천중구,남,1332 ,8222 ,1280161300 
2024,우울증,인천,인천중구,여,2375 ,16471 ,1642835610 
2024,우울증,인천,인천서구,남,3671 ,25058 ,2114770280 
2024,우울증,인천,인천서구,여,7875 ,54847 ,4373900910 
2024,우울증,인천,인천남동구,남,3732 ,28140 ,2344339460 
2024,우울증,인천,인천남동구,여,8501 ,63446 ,4763672870 
2024,우울증,인천,인천연수구,남,1835 ,12563 ,1084652980 
2024,우울증,인천,인천연수구,여,4006 ,29192 ,2457126770 
2024,우울증,인천,인천계양구,남,2105 ,21153 ,1619665950 
2024,우울증,인천,인천계양구,여,4039 ,35001 ,2280777200 
2024,우울증,인천,인천강화군,남,230 ,1984 ,174982790 
2024,우울증,인천,인천강화군,여,478 ,3786 ,309255600 
2024,우울증,인천,인천옹진군,남,10 ,32 ,566190 
2024,우울증,인천,인천옹진군,여,0 ,0 ,0 
2024,우울증,대구,대구남구,남,766 ,5119 ,440666710 
2024,우울증,대구,대구남구,여,1788 ,13066 ,1011429780 
2024,우울증,대구,대구동구,남,2993 ,25356 ,2135804600 
2024,우울증,대구,대구동구,여,4544 ,39603 ,3180468610 
2024,우울증,대구,대구북구,남,3115 ,22061 ,1585598740 
2024,우울증,대구,대구북구,여,5839 ,45463 ,2988222080 
2024,우울증,대구,대구서구,남,1196 ,11317 ,757093230 
2024,우울증,대구,대구서구,여,2253 ,19428 ,1095246530 
2024,우울증,대구,대구수성구,남,4514 ,36366 ,2841271600 
2024,우울증,대구,대구수성구,여,9662 ,80819 ,6128581440 
2024,우울증,대구,대구중구,남,1443 ,9300 ,729312080 
2024,우울증,대구,대구중구,여,3581 ,22622 ,1528615410 
2024,우울증,대구,대구달서구,남,3976 ,36974 ,2808556500 
2024,우울증,대구,대구달서구,여,7411 ,70042 ,4726640580 
2024,우울증,대구,대구달성군,남,998 ,8216 ,587014250 
2024,우울증,대구,대구달성군,여,2078 ,15348 ,1068843260 
2024,우울증,대구,대구군위군,남,18 ,69 ,666150 
2024,우울증,대구,대구군위군,여,27 ,89 ,1479330 
2024,우울증,광주,광주동구,남,693 ,5617 ,488420950 
2024,우울증,광주,광주동구,여,1441 ,11854 ,1086076010 
2024,우울증,광주,광주북구,남,2986 ,21423 ,1459524410 
2024,우울증,광주,광주북구,여,6199 ,48151 ,3399940440 
2024,우울증,광주,광주서구,남,2042 ,14699 ,906306640 
2024,우울증,광주,광주서구,여,4657 ,33736 ,2082313050 
2024,우울증,광주,광주광산구,남,2840 ,25048 ,1599444740 
2024,우울증,광주,광주광산구,여,4705 ,37252 ,2245699510 
2024,우울증,광주,광주남구,남,1467 ,10919 ,826520550 
2024,우울증,광주,광주남구,여,3241 ,23662 ,1804147230 
2024,우울증,대전,대전유성구,남,2464 ,18161 ,1175672530 
2024,우울증,대전,대전유성구,여,4212 ,34059 ,2186763440 
2024,우울증,대전,대전대덕구,남,1010 ,8869 ,546383780 
2024,우울증,대전,대전대덕구,여,1836 ,17357 ,1034349860 
2024,우울증,대전,대전서구,남,4545 ,34118 ,2502378280 
2024,우울증,대전,대전서구,여,10269 ,81457 ,6048898310 
2024,우울증,대전,대전동구,남,1328 ,10810 ,581542690 
2024,우울증,대전,대전동구,여,2597 ,20246 ,1102553640 
2024,우울증,대전,대전중구,남,2266 ,19950 ,1343186800 
2024,우울증,대전,대전중구,여,4703 ,38239 ,2405082610 
2024,우울증,울산,울산남구,남,4069 ,30974 ,2063486810 
2024,우울증,울산,울산남구,여,8291 ,71032 ,4499232510 
2024,우울증,울산,울산동구,남,267 ,1391 ,127760980 
2024,우울증,울산,울산동구,여,555 ,3395 ,337941510 
2024,우울증,울산,울산중구,남,979 ,7958 ,374292540 
2024,우울증,울산,울산중구,여,2160 ,18733 ,868721260 
2024,우울증,울산,울산북구,남,234 ,1508 ,81975960 
2024,우울증,울산,울산북구,여,541 ,4184 ,224573790 
2024,우울증,울산,울산울주군,남,443 ,5227 ,337599730 
2024,우울증,울산,울산울주군,여,735 ,7853 ,422356960 
2024,우울증,경기,가평군,남,226 ,946 ,38829170 
2024,우울증,경기,가평군,여,335 ,1617 ,80501030 
2024,우울증,경기,양평군,남,299 ,1499 ,73205060 
2024,우울증,경기,양평군,여,509 ,2758 ,128505430 
2024,우울증,경기,연천군,남,361 ,1531 ,180823510 
2024,우울증,경기,연천군,여,532 ,2884 ,326968260 
2024,우울증,경기,광명시,남,1945 ,13409 ,1095749670 
2024,우울증,경기,광명시,여,4227 ,31412 ,2380075310 
2024,우울증,경기,동두천시,남,815 ,6695 ,464480220 
2024,우울증,경기,동두천시,여,1598 ,14710 ,907078900 
2024,우울증,경기,부천시,남,0 ,0 ,0 
2024,우울증,경기,부천시,여,0 ,0 ,0 
2024,우울증,경기,부천소사구,남,1302 ,11612 ,889716900 
2024,우울증,경기,부천소사구,여,2777 ,25985 ,2042538730 
2024,우울증,경기,부천오정구,남,186 ,2206 ,160919760 
2024,우울증,경기,부천오정구,여,444 ,5522 ,365778590 
2024,우울증,경기,부천원미구,남,3904 ,30584 ,2504625570 
2024,우울증,경기,부천원미구,여,9036 ,70590 ,5592069120 
2024,우울증,경기,성남수정구,남,1709 ,13912 ,1014006460 
2024,우울증,경기,성남수정구,여,3430 ,27562 ,1763766360 
2024,우울증,경기,성남중원구,남,1718 ,11469 ,867107110 
2024,우울증,경기,성남중원구,여,3367 ,24771 ,1827738430 
2024,우울증,경기,성남분당구,남,8445 ,60304 ,5082382190 
2024,우울증,경기,성남분당구,여,17025 ,122614 ,9969289960 
2024,우울증,경기,수원권선구,남,826 ,4999 ,275420280 
2024,우울증,경기,수원권선구,여,1681 ,11130 ,627798930 
2024,우울증,경기,수원장안구,남,1524 ,13997 ,961890830 
2024,우울증,경기,수원장안구,여,3346 ,29218 ,1894383860 
2024,우울증,경기,수원팔달구,남,3440 ,28570 ,2161144420 
2024,우울증,경기,수원팔달구,여,7685 ,66768 ,5097170350 
2024,우울증,경기,수원영통구,남,3026 ,20941 ,1660153290 
2024,우울증,경기,수원영통구,여,6882 ,53040 ,4191941330 
2024,우울증,경기,안양만안구,남,1449 ,11509 ,820872440 
2024,우울증,경기,안양만안구,여,3402 ,32490 ,2163960610 
2024,우울증,경기,안양동안구,남,3391 ,25077 ,1694187970 
2024,우울증,경기,안양동안구,여,7578 ,58811 ,4138868690 
2024,우울증,경기,의정부시,남,4793 ,35691 ,2847418750 
2024,우울증,경기,의정부시,여,8829 ,70664 ,5219227820 
2024,우울증,경기,과천시,남,172 ,1199 ,105893930 
2024,우울증,경기,과천시,여,477 ,3454 ,308241440 
2024,우울증,경기,구리시,남,1964 ,15562 ,1030497620 
2024,우울증,경기,구리시,여,4647 ,38944 ,2572061290 
2024,우울증,경기,안산단원구,남,2705 ,21390 ,1371699270 
2024,우울증,경기,안산단원구,여,5815 ,49114 ,2827035250 
2024,우울증,경기,안산상록구,남,1732 ,11769 ,576028830 
2024,우울증,경기,안산상록구,여,2964 ,21812 ,969361660 
2024,우울증,경기,평택시,남,4134 ,25412 ,1716443320 
2024,우울증,경기,평택시,여,7949 ,52727 ,3581877730 
2024,우울증,경기,하남시,남,2284 ,16427 ,1454593100 
2024,우울증,경기,하남시,여,4760 ,35683 ,2874913240 
2024,우울증,경기,군포시,남,2296 ,21285 ,1490458140 
2024,우울증,경기,군포시,여,4658 ,43911 ,3101999810 
2024,우울증,경기,남양주시,남,4532 ,31364 ,2274119440 
2024,우울증,경기,남양주시,여,9599 ,69292 ,5069021930 
2024,우울증,경기,의왕시,남,566 ,4969 ,487873370 
2024,우울증,경기,의왕시,여,713 ,7450 ,746799690 
2024,우울증,경기,시흥시,남,2338 ,18675 ,1322859190 
2024,우울증,경기,시흥시,여,5192 ,45193 ,3170365020 
2024,우울증,경기,오산시,남,1380 ,9442 ,804776430 
2024,우울증,경기,오산시,여,2415 ,17128 ,1437224220 
2024,우울증,경기,고양덕양구,남,2564 ,17864 ,1663864400 
2024,우울증,경기,고양덕양구,여,5293 ,37203 ,3394281090 
2024,우울증,경기,고양일산서구,남,3347 ,22471 ,1564046850 
2024,우울증,경기,고양일산서구,여,6543 ,46964 ,3248662010 
2024,우울증,경기,고양일산동구,남,2079 ,17663 ,1551422840 
2024,우울증,경기,고양일산동구,여,5280 ,38350 ,3156848440 
2024,우울증,경기,용인기흥구,남,2663 ,18949 ,1567368830 
2024,우울증,경기,용인기흥구,여,5454 ,40554 ,3259661630 
2024,우울증,경기,용인수지구,남,1961 ,11382 ,800683110 
2024,우울증,경기,용인수지구,여,4222 ,25966 ,1748028200 
2024,우울증,경기,용인처인구,남,948 ,6024 ,351619860 
2024,우울증,경기,용인처인구,여,2154 ,12541 ,698221200 
2024,우울증,경기,이천시,남,1527 ,10634 ,526199690 
2024,우울증,경기,이천시,여,3195 ,23664 ,1116467530 
2024,우울증,경기,파주시,남,2917 ,23191 ,1897543730 
2024,우울증,경기,파주시,여,6241 ,54690 ,4244202360 
2024,우울증,경기,김포시,남,2788 ,18814 ,1587840130 
2024,우울증,경기,김포시,여,5595 ,38602 ,3087166720 
2024,우울증,경기,안성시,남,608 ,4260 ,232197780 
2024,우울증,경기,안성시,여,902 ,7264 ,422442270 
2024,우울증,경기,화성시,남,5300 ,35961 ,3045337900 
2024,우울증,경기,화성시,여,11211 ,79953 ,6658615210 
2024,우울증,경기,광주시,남,1791 ,11063 ,815154230 
2024,우울증,경기,광주시,여,3642 ,25644 ,1876258930 
2024,우울증,경기,양주시,남,785 ,4095 ,213150700 
2024,우울증,경기,양주시,여,1748 ,10954 ,604127890 
2024,우울증,경기,포천시,남,298 ,1609 ,104772960 
2024,우울증,경기,포천시,여,488 ,3432 ,213150650 
2024,우울증,경기,여주시,남,993 ,10682 ,492543440 
2024,우울증,경기,여주시,여,2014 ,21032 ,874816670 
2024,우울증,강원,고성군,남,12 ,28 ,572890 
2024,우울증,강원,고성군,여,18 ,45 ,1291550 
2024,우울증,강원,양구군,남,37 ,154 ,2352690 
2024,우울증,강원,양구군,여,53 ,214 ,4165110 
2024,우울증,강원,양양군,남,39 ,192 ,2769860 
2024,우울증,강원,양양군,여,93 ,299 ,4728860 
2024,우울증,강원,영월군,남,38 ,108 ,3248540 
2024,우울증,강원,영월군,여,69 ,234 ,3377760 
2024,우울증,강원,인제군,남,31 ,82 ,1399670 
2024,우울증,강원,인제군,여,64 ,182 ,3181550 
2024,우울증,강원,정선군,남,15 ,47 ,956750 
2024,우울증,강원,정선군,여,44 ,157 ,3405770 
2024,우울증,강원,철원군,남,21 ,58 ,911180 
2024,우울증,강원,철원군,여,40 ,131 ,2026280 
2024,우울증,강원,평창군,남,101 ,374 ,10322490 
2024,우울증,강원,평창군,여,221 ,763 ,21045630 
2024,우울증,강원,홍천군,남,497 ,3727 ,129175500 
2024,우울증,강원,홍천군,여,690 ,6757 ,226999990 
2024,우울증,강원,화천군,남,16 ,54 ,915640 
2024,우울증,강원,화천군,여,26 ,107 ,1474280 
2024,우울증,강원,횡성군,남,44 ,143 ,2705900 
2024,우울증,강원,횡성군,여,75 ,238 ,4377290 
2024,우울증,강원,강릉시,남,2112 ,19625 ,1416265480 
2024,우울증,강원,강릉시,여,3866 ,25605 ,1659916390 
2024,우울증,강원,동해시,남,461 ,2957 ,155476190 
2024,우울증,강원,동해시,여,749 ,4873 ,279494240 
2024,우울증,강원,속초시,남,504 ,4416 ,285716470 
2024,우울증,강원,속초시,여,970 ,8897 ,462937050 
2024,우울증,강원,원주시,남,2713 ,18027 ,1140979680 
2024,우울증,강원,원주시,여,5538 ,37733 ,2134990390 
2024,우울증,강원,춘천시,남,2559 ,16499 ,1263855050 
2024,우울증,강원,춘천시,여,4446 ,27492 ,1956890310 
2024,우울증,강원,태백시,남,51 ,306 ,15040780 
2024,우울증,강원,태백시,여,103 ,783 ,36550750 
2024,우울증,강원,삼척시,남,462 ,3517 ,201886090 
2024,우울증,강원,삼척시,여,954 ,8551 ,471240780 
2024,우울증,충북,괴산군,남,156 ,580 ,23720500 
2024,우울증,충북,괴산군,여,317 ,1447 ,56065830 
2024,우울증,충북,단양군,남,73 ,368 ,12864620 
2024,우울증,충북,단양군,여,163 ,906 ,35494020 
2024,우울증,충북,보은군,남,191 ,1753 ,118679870 
2024,우울증,충북,보은군,여,321 ,2910 ,188703890 
2024,우울증,충북,영동군,남,357 ,2328 ,98103290 
2024,우울증,충북,영동군,여,734 ,4190 ,180600980 
2024,우울증,충북,옥천군,남,381 ,4742 ,219711550 
2024,우울증,충북,옥천군,여,659 ,7947 ,390175350 
2024,우울증,충북,음성군,남,654 ,4879 ,344290670 
2024,우울증,충북,음성군,여,443 ,2027 ,121807350 
2024,우울증,충북,진천군,남,571 ,4503 ,293098450 
2024,우울증,충북,진천군,여,1153 ,8492 ,496751430 
2024,우울증,충북,증평군,남,202 ,1043 ,15949570 
2024,우울증,충북,증평군,여,408 ,2285 ,36951210 
2024,우울증,충북,청주상당구,남,2059 ,13878 ,915453710 
2024,우울증,충북,청주상당구,여,4291 ,27565 ,1541384340 
2024,우울증,충북,청주흥덕구,남,2100 ,15592 ,976973710 
2024,우울증,충북,청주흥덕구,여,4373 ,31426 ,1855728760 
2024,우울증,충북,청주청원구,남,1796 ,11650 ,755810540 
2024,우울증,충북,청주청원구,여,3160 ,21406 ,1429784570 
2024,우울증,충북,청주서원구,남,1426 ,10580 ,532961640 
2024,우울증,충북,청주서원구,여,2440 ,17975 ,891296650 
2024,우울증,충북,충주시,남,1413 ,10937 ,763913990 
2024,우울증,충북,충주시,여,2861 ,23111 ,1572212410 
2024,우울증,충북,제천시,남,1412 ,13639 ,892228150 
2024,우울증,충북,제천시,여,2464 ,25958 ,1622478690 
2024,우울증,충남,금산군,남,329 ,2778 ,121346920 
2024,우울증,충남,금산군,여,655 ,5241 ,227321610 
2024,우울증,충남,부여군,남,729 ,5042 ,269645330 
2024,우울증,충남,부여군,여,1236 ,8261 ,449175830 
2024,우울증,충남,서천군,남,295 ,2041 ,101351940 
2024,우울증,충남,서천군,여,725 ,5461 ,274560060 
2024,우울증,충남,예산군,남,883 ,5515 ,398021940 
2024,우울증,충남,예산군,여,1540 ,10414 ,750879760 
2024,우울증,충남,청양군,남,140 ,610 ,14818080 
2024,우울증,충남,청양군,여,297 ,1231 ,32485050 
2024,우울증,충남,홍성군,남,667 ,4406 ,316353160 
2024,우울증,충남,홍성군,여,1369 ,9732 ,638515300 
2024,우울증,충남,태안군,남,199 ,1033 ,30564480 
