진료년도,상별구분,시도,시군구,성별,연령구분,환자수,입내원일수,요양급여비용
2024,불안장애,경기,여주시,남,90~99세,0 ,0 ,0 
2024,불안장애,경기,여주시,남,100세이상,0 ,0 ,0 
2024,불안장애,경기,여주시,여,0~9세,0 ,0 ,0 
2024,불안장애,경기,여주시,여,10~19세,17 ,82 ,4053640 
2024,불안장애,경기,여주시,여,20~29세,66 ,314 ,12047480 
2024,불안장애,경기,여주시,여,30~39세,60 ,359 ,14193580 
2024,불안장애,경기,여주시,여,40~49세,119 ,784 ,30506170 
2024,불안장애,경기,여주시,여,50~59세,114 ,671 ,27184830 
2024,불안장애,경기,여주시,여,60~69세,181 ,752 ,27752160 
2024,불안장애,경기,여주시,여,70~79세,101 ,338 ,11253350 
2024,불안장애,경기,여주시,여,80~89세,82 ,257 ,6868870 
2024,불안장애,경기,여주시,여,90~99세,11 ,15 ,396360 
2024,불안장애,경기,여주시,여,100세이상,0 ,0 ,0 
2024,불안장애,강원,고성군,남,0~9세,0 ,0 ,0 
2024,불안장애,강원,고성군,남,10~19세,0 ,0 ,0 
2024,불안장애,강원,고성군,남,20~29세,0 ,0 ,0 
2024,불안장애,강원,고성군,남,30~39세,0 ,0 ,0 
2024,불안장애,강원,고성군,남,40~49세,0 ,0 ,0 
2024,불안장애,강원,고성군,남,50~59세,12 ,49 ,1104120 
2024,불안장애,강원,고성군,남,60~69세,56 ,204 ,6431750 
2024,불안장애,강원,고성군,남,70~79세,62 ,341 ,8937660 
2024,불안장애,강원,고성군,남,80~89세,51 ,395 ,7933140 
2024,불안장애,강원,고성군,남,90~99세,0 ,0 ,0 
2024,불안장애,강원,고성군,남,100세이상,0 ,0 ,0 
2024,불안장애,강원,고성군,여,10~19세,0 ,0 ,0 
2024,불안장애,강원,고성군,여,20~29세,0 ,0 ,0 
2024,불안장애,강원,고성군,여,30~39세,11 ,35 ,791310 
2024,불안장애,강원,고성군,여,40~49세,22 ,90 ,1869460 
2024,불안장애,강원,고성군,여,50~59세,36 ,109 ,2247760 
2024,불안장애,강원,고성군,여,60~69세,124 ,591 ,19122020 
2024,불안장애,강원,고성군,여,70~79세,145 ,707 ,21679960 
2024,불안장애,강원,고성군,여,80~89세,107 ,529 ,13654780 
2024,불안장애,강원,고성군,여,90~99세,13 ,84 ,2171860 
2024,불안장애,강원,고성군,여,100세이상,0 ,0 ,0 
2024,불안장애,강원,양구군,남,0~9세,0 ,0 ,0 
2024,불안장애,강원,양구군,남,10~19세,0 ,0 ,0 
2024,불안장애,강원,양구군,남,20~29세,0 ,0 ,0 
2024,불안장애,강원,양구군,남,30~39세,0 ,0 ,0 
2024,불안장애,강원,양구군,남,40~49세,0 ,0 ,0 
2024,불안장애,강원,양구군,남,50~59세,0 ,0 ,0 
2024,불안장애,강원,양구군,남,60~69세,17 ,45 ,639780 
2024,불안장애,강원,양구군,남,70~79세,13 ,36 ,499790 
2024,불안장애,강원,양구군,남,80~89세,19 ,56 ,849940 
2024,불안장애,강원,양구군,남,90~99세,0 ,0 ,0 
2024,불안장애,강원,양구군,남,100세이상,0 ,0 ,0 
2024,불안장애,강원,양구군,여,0~9세,0 ,0 ,0 
2024,불안장애,강원,양구군,여,10~19세,0 ,0 ,0 
2024,불안장애,강원,양구군,여,20~29세,0 ,0 ,0 
2024,불안장애,강원,양구군,여,30~39세,0 ,0 ,0 
2024,불안장애,강원,양구군,여,40~49세,0 ,0 ,0 
2024,불안장애,강원,양구군,여,50~59세,20 ,45 ,894570 
2024,불안장애,강원,양구군,여,60~69세,25 ,64 ,1345540 
2024,불안장애,강원,양구군,여,70~79세,28 ,69 ,1027040 
2024,불안장애,강원,양구군,여,80~89세,24 ,49 ,996520 
2024,불안장애,강원,양구군,여,90~99세,0 ,0 ,0 
2024,불안장애,강원,양구군,여,100세이상,0 ,0 ,0 
2024,불안장애,강원,양양군,남,0~9세,0 ,0 ,0 
2024,불안장애,강원,양양군,남,10~19세,0 ,0 ,0 
2024,불안장애,강원,양양군,남,20~29세,0 ,0 ,0 
2024,불안장애,강원,양양군,남,30~39세,0 ,0 ,0 
2024,불안장애,강원,양양군,남,40~49세,0 ,0 ,0 
2024,불안장애,강원,양양군,남,50~59세,10 ,41 ,642510 
2024,불안장애,강원,양양군,남,60~69세,15 ,62 ,1015860 
2024,불안장애,강원,양양군,남,70~79세,0 ,0 ,0 
2024,불안장애,강원,양양군,남,80~89세,12 ,28 ,454980 
2024,불안장애,강원,양양군,남,90~99세,0 ,0 ,0 
2024,불안장애,강원,양양군,여,10~19세,0 ,0 ,0 
2024,불안장애,강원,양양군,여,20~29세,0 ,0 ,0 
2024,불안장애,강원,양양군,여,30~39세,0 ,0 ,0 
2024,불안장애,강원,양양군,여,40~49세,0 ,0 ,0 
2024,불안장애,강원,양양군,여,50~59세,15 ,23 ,323610 
2024,불안장애,강원,양양군,여,60~69세,41 ,124 ,1962630 
2024,불안장애,강원,양양군,여,70~79세,37 ,82 ,1320240 
2024,불안장애,강원,양양군,여,80~89세,24 ,67 ,1270170 
2024,불안장애,강원,양양군,여,90~99세,0 ,0 ,0 
2024,불안장애,강원,양양군,여,100세이상,0 ,0 ,0 
2024,불안장애,강원,영월군,남,0~9세,0 ,0 ,0 
2024,불안장애,강원,영월군,남,10~19세,0 ,0 ,0 
2024,불안장애,강원,영월군,남,20~29세,0 ,0 ,0 
2024,불안장애,강원,영월군,남,30~39세,0 ,0 ,0 
2024,불안장애,강원,영월군,남,40~49세,0 ,0 ,0 
2024,불안장애,강원,영월군,남,50~59세,12 ,24 ,335060 
2024,불안장애,강원,영월군,남,60~69세,26 ,99 ,1708370 
2024,불안장애,강원,영월군,남,70~79세,26 ,61 ,1257630 
2024,불안장애,강원,영월군,남,80~89세,17 ,48 ,3299210 
2024,불안장애,강원,영월군,남,90~99세,0 ,0 ,0 
2024,불안장애,강원,영월군,남,100세이상,0 ,0 ,0 
2024,불안장애,강원,영월군,여,0~9세,0 ,0 ,0 
2024,불안장애,강원,영월군,여,10~19세,0 ,0 ,0 
2024,불안장애,강원,영월군,여,20~29세,0 ,0 ,0 
2024,불안장애,강원,영월군,여,30~39세,0 ,0 ,0 
2024,불안장애,강원,영월군,여,40~49세,11 ,22 ,410640 
2024,불안장애,강원,영월군,여,50~59세,24 ,40 ,655200 
2024,불안장애,강원,영월군,여,60~69세,40 ,89 ,1749000 
2024,불안장애,강원,영월군,여,70~79세,45 ,148 ,2379780 
2024,불안장애,강원,영월군,여,80~89세,41 ,91 ,1331880 
2024,불안장애,강원,영월군,여,90~99세,0 ,0 ,0 
2024,불안장애,강원,영월군,여,100세이상,0 ,0 ,0 
2024,불안장애,강원,인제군,남,0~9세,0 ,0 ,0 
2024,불안장애,강원,인제군,남,10~19세,0 ,0 ,0 
2024,불안장애,강원,인제군,남,20~29세,0 ,0 ,0 
2024,불안장애,강원,인제군,남,30~39세,0 ,0 ,0 
2024,불안장애,강원,인제군,남,40~49세,10 ,17 ,320700 
2024,불안장애,강원,인제군,남,50~59세,17 ,28 ,396200 
2024,불안장애,강원,인제군,남,60~69세,25 ,79 ,1139540 
2024,불안장애,강원,인제군,남,70~79세,20 ,37 ,666540 
2024,불안장애,강원,인제군,남,80~89세,14 ,31 ,403820 
2024,불안장애,강원,인제군,남,90~99세,0 ,0 ,0 
2024,불안장애,강원,인제군,남,100세이상,0 ,0 ,0 
2024,불안장애,강원,인제군,여,0~9세,0 ,0 ,0 
2024,불안장애,강원,인제군,여,10~19세,0 ,0 ,0 
2024,불안장애,강원,인제군,여,20~29세,0 ,0 ,0 
2024,불안장애,강원,인제군,여,30~39세,14 ,37 ,644560 
2024,불안장애,강원,인제군,여,40~49세,14 ,24 ,669480 
2024,불안장애,강원,인제군,여,50~59세,34 ,60 ,1038710 
2024,불안장애,강원,인제군,여,60~69세,46 ,91 ,1661220 
2024,불안장애,강원,인제군,여,70~79세,37 ,108 ,1794980 
2024,불안장애,강원,인제군,여,80~89세,26 ,50 ,735980 
2024,불안장애,강원,인제군,여,90~99세,0 ,0 ,0 
2024,불안장애,강원,정선군,남,0~9세,0 ,0 ,0 
2024,불안장애,강원,정선군,남,10~19세,0 ,0 ,0 
2024,불안장애,강원,정선군,남,20~29세,0 ,0 ,0 
2024,불안장애,강원,정선군,남,30~39세,0 ,0 ,0 
2024,불안장애,강원,정선군,남,40~49세,0 ,0 ,0 
2024,불안장애,강원,정선군,남,50~59세,12 ,17 ,435600 
2024,불안장애,강원,정선군,남,60~69세,19 ,36 ,690950 
2024,불안장애,강원,정선군,남,70~79세,14 ,24 ,651130 
2024,불안장애,강원,정선군,남,80~89세,15 ,55 ,1497770 
2024,불안장애,강원,정선군,남,90~99세,0 ,0 ,0 
2024,불안장애,강원,정선군,남,100세이상,0 ,0 ,0 
2024,불안장애,강원,정선군,여,10~19세,0 ,0 ,0 
2024,불안장애,강원,정선군,여,20~29세,0 ,0 ,0 
2024,불안장애,강원,정선군,여,30~39세,0 ,0 ,0 
2024,불안장애,강원,정선군,여,40~49세,22 ,38 ,960410 
2024,불안장애,강원,정선군,여,50~59세,23 ,55 ,897440 
2024,불안장애,강원,정선군,여,60~69세,48 ,94 ,2244810 
2024,불안장애,강원,정선군,여,70~79세,29 ,83 ,1321220 
2024,불안장애,강원,정선군,여,80~89세,19 ,64 ,776120 
2024,불안장애,강원,정선군,여,90~99세,0 ,0 ,0 
2024,불안장애,강원,정선군,여,100세이상,0 ,0 ,0 
2024,불안장애,강원,철원군,남,0~9세,0 ,0 ,0 
2024,불안장애,강원,철원군,남,10~19세,0 ,0 ,0 
2024,불안장애,강원,철원군,남,20~29세,0 ,0 ,0 
2024,불안장애,강원,철원군,남,30~39세,0 ,0 ,0 
2024,불안장애,강원,철원군,남,40~49세,0 ,0 ,0 
2024,불안장애,강원,철원군,남,50~59세,0 ,0 ,0 
2024,불안장애,강원,철원군,남,60~69세,10 ,20 ,303840 
2024,불안장애,강원,철원군,남,70~79세,0 ,0 ,0 
2024,불안장애,강원,철원군,남,80~89세,0 ,0 ,0 
2024,불안장애,강원,철원군,남,90~99세,0 ,0 ,0 
2024,불안장애,강원,철원군,남,100세이상,0 ,0 ,0 
2024,불안장애,강원,철원군,여,0~9세,0 ,0 ,0 
2024,불안장애,강원,철원군,여,10~19세,0 ,0 ,0 
2024,불안장애,강원,철원군,여,20~29세,0 ,0 ,0 
2024,불안장애,강원,철원군,여,30~39세,0 ,0 ,0 
2024,불안장애,강원,철원군,여,40~49세,14 ,20 ,417360 
2024,불안장애,강원,철원군,여,50~59세,15 ,32 ,437710 
2024,불안장애,강원,철원군,여,60~69세,22 ,60 ,955040 
2024,불안장애,강원,철원군,여,70~79세,22 ,41 ,737330 
2024,불안장애,강원,철원군,여,80~89세,0 ,0 ,0 
2024,불안장애,강원,철원군,여,90~99세,0 ,0 ,0 
2024,불안장애,강원,철원군,여,100세이상,0 ,0 ,0 
2024,불안장애,강원,평창군,남,0~9세,0 ,0 ,0 
2024,불안장애,강원,평창군,남,10~19세,0 ,0 ,0 
2024,불안장애,강원,평창군,남,20~29세,0 ,0 ,0 
2024,불안장애,강원,평창군,남,30~39세,10 ,19 ,523530 
2024,불안장애,강원,평창군,남,40~49세,11 ,25 ,782790 
2024,불안장애,강원,평창군,남,50~59세,13 ,60 ,1089790 
2024,불안장애,강원,평창군,남,60~69세,26 ,52 ,865860 
2024,불안장애,강원,평창군,남,70~79세,21 ,83 ,1946470 
2024,불안장애,강원,평창군,남,80~89세,12 ,34 ,645850 
2024,불안장애,강원,평창군,남,90~99세,0 ,0 ,0 
2024,불안장애,강원,평창군,남,100세이상,0 ,0 ,0 
2024,불안장애,강원,평창군,여,0~9세,0 ,0 ,0 
2024,불안장애,강원,평창군,여,10~19세,0 ,0 ,0 
2024,불안장애,강원,평창군,여,20~29세,0 ,0 ,0 
2024,불안장애,강원,평창군,여,30~39세,0 ,0 ,0 
2024,불안장애,강원,평창군,여,40~49세,13 ,50 ,1061180 
2024,불안장애,강원,평창군,여,50~59세,39 ,115 ,2826970 
2024,불안장애,강원,평창군,여,60~69세,59 ,152 ,3157660 
2024,불안장애,강원,평창군,여,70~79세,42 ,83 ,1529990 
2024,불안장애,강원,평창군,여,80~89세,21 ,45 ,920490 
2024,불안장애,강원,평창군,여,90~99세,0 ,0 ,0 
2024,불안장애,강원,평창군,여,100세이상,0 ,0 ,0 
2024,불안장애,강원,홍천군,남,0~9세,0 ,0 ,0 
2024,불안장애,강원,홍천군,남,10~19세,24 ,38 ,1697110 
2024,불안장애,강원,홍천군,남,20~29세,103 ,375 ,14705600 
2024,불안장애,강원,홍천군,남,30~39세,43 ,378 ,13115690 
2024,불안장애,강원,홍천군,남,40~49세,79 ,836 ,27210510 
2024,불안장애,강원,홍천군,남,50~59세,89 ,793 ,26573160 
2024,불안장애,강원,홍천군,남,60~69세,156 ,1621 ,52775430 
2024,불안장애,강원,홍천군,남,70~79세,125 ,1243 ,40274370 
2024,불안장애,강원,홍천군,남,80~89세,84 ,703 ,23001280 
2024,불안장애,강원,홍천군,남,90~99세,0 ,0 ,0 
2024,불안장애,강원,홍천군,남,100세이상,0 ,0 ,0 
2024,불안장애,강원,홍천군,여,0~9세,0 ,0 ,0 
2024,불안장애,강원,홍천군,여,10~19세,13 ,71 ,2532030 
2024,불안장애,강원,홍천군,여,20~29세,33 ,184 ,6848050 
2024,불안장애,강원,홍천군,여,30~39세,46 ,359 ,12141030 
2024,불안장애,강원,홍천군,여,40~49세,84 ,678 ,22470990 
2024,불안장애,강원,홍천군,여,50~59세,157 ,1693 ,55552040 
2024,불안장애,강원,홍천군,여,60~69세,276 ,2899 ,93979820 
2024,불안장애,강원,홍천군,여,70~79세,238 ,2423 ,77452380 
2024,불안장애,강원,홍천군,여,80~89세,164 ,1430 ,46836240 
2024,불안장애,강원,홍천군,여,90~99세,10 ,132 ,4436960 
2024,불안장애,강원,홍천군,여,100세이상,0 ,0 ,0 
2024,불안장애,강원,화천군,남,0~9세,0 ,0 ,0 
2024,불안장애,강원,화천군,남,10~19세,0 ,0 ,0 
2024,불안장애,강원,화천군,남,20~29세,0 ,0 ,0 
2024,불안장애,강원,화천군,남,30~39세,0 ,0 ,0 
2024,불안장애,강원,화천군,남,40~49세,0 ,0 ,0 
2024,불안장애,강원,화천군,남,50~59세,0 ,0 ,0 
2024,불안장애,강원,화천군,남,60~69세,13 ,22 ,319940 
2024,불안장애,강원,화천군,남,70~79세,11 ,27 ,370490 
2024,불안장애,강원,화천군,남,80~89세,10 ,42 ,556250 
2024,불안장애,강원,화천군,남,90~99세,0 ,0 ,0 
2024,불안장애,강원,화천군,남,100세이상,0 ,0 ,0 
2024,불안장애,강원,화천군,여,10~19세,0 ,0 ,0 
2024,불안장애,강원,화천군,여,20~29세,0 ,0 ,0 
2024,불안장애,강원,화천군,여,30~39세,0 ,0 ,0 
2024,불안장애,강원,화천군,여,40~49세,0 ,0 ,0 
2024,불안장애,강원,화천군,여,50~59세,0 ,0 ,0 
2024,불안장애,강원,화천군,여,60~69세,23 ,33 ,642610 
2024,불안장애,강원,화천군,여,70~79세,17 ,38 ,569910 
2024,불안장애,강원,화천군,여,80~89세,14 ,26 ,372280 
2024,불안장애,강원,화천군,여,90~99세,0 ,0 ,0 
2024,불안장애,강원,화천군,여,100세이상,0 ,0 ,0 
2024,불안장애,강원,횡성군,남,10~19세,0 ,0 ,0 
2024,불안장애,강원,횡성군,남,20~29세,0 ,0 ,0 
2024,불안장애,강원,횡성군,남,30~39세,0 ,0 ,0 
2024,불안장애,강원,횡성군,남,40~49세,0 ,0 ,0 
2024,불안장애,강원,횡성군,남,50~59세,15 ,34 ,1034860 
2024,불안장애,강원,횡성군,남,60~69세,26 ,61 ,1684110 
2024,불안장애,강원,횡성군,남,70~79세,35 ,62 ,1313610 
2024,불안장애,강원,횡성군,남,80~89세,17 ,55 ,1353090 
2024,불안장애,강원,횡성군,남,90~99세,0 ,0 ,0 
2024,불안장애,강원,횡성군,남,100세이상,0 ,0 ,0 
2024,불안장애,강원,횡성군,여,0~9세,0 ,0 ,0 
2024,불안장애,강원,횡성군,여,10~19세,0 ,0 ,0 
2024,불안장애,강원,횡성군,여,20~29세,0 ,0 ,0 
2024,불안장애,강원,횡성군,여,30~39세,0 ,0 ,0 
2024,불안장애,강원,횡성군,여,40~49세,16 ,30 ,619290 
2024,불안장애,강원,횡성군,여,50~59세,29 ,57 ,2902070 
2024,불안장애,강원,횡성군,여,60~69세,77 ,154 ,6441440 
2024,불안장애,강원,횡성군,여,70~79세,55 ,119 ,3353570 
2024,불안장애,강원,횡성군,여,80~89세,28 ,93 ,2239730 
2024,불안장애,강원,횡성군,여,90~99세,0 ,0 ,0 
2024,불안장애,강원,횡성군,여,100세이상,0 ,0 ,0 
2024,불안장애,강원,강릉시,남,0~9세,64 ,219 ,14779080 
2024,불안장애,강원,강릉시,남,10~19세,192 ,915 ,81177930 
2024,불안장애,강원,강릉시,남,20~29세,334 ,2898 ,217271720 
2024,불안장애,강원,강릉시,남,30~39세,298 ,1368 ,87964720 
2024,불안장애,강원,강릉시,남,40~49세,446 ,2510 ,152649330 
2024,불안장애,강원,강릉시,남,50~59세,445 ,2274 ,131272410 
2024,불안장애,강원,강릉시,남,60~69세,352 ,1555 ,79333940 
2024,불안장애,강원,강릉시,남,70~79세,233 ,950 ,47654800 
2024,불안장애,강원,강릉시,남,80~89세,114 ,391 ,18890290 
2024,불안장애,강원,강릉시,남,90~99세,13 ,40 ,1193150 
2024,불안장애,강원,강릉시,남,100세이상,0 ,0 ,0 
2024,불안장애,강원,강릉시,여,0~9세,10 ,16 ,1173040 
2024,불안장애,강원,강릉시,여,10~19세,171 ,766 ,55160980 
2024,불안장애,강원,강릉시,여,20~29세,294 ,1413 ,93875290 
2024,불안장애,강원,강릉시,여,30~39세,344 ,1836 ,115881220 
2024,불안장애,강원,강릉시,여,40~49세,523 ,2812 ,169180960 
2024,불안장애,강원,강릉시,여,50~59세,496 ,2452 ,138688360 
2024,불안장애,강원,강릉시,여,60~69세,632 ,2871 ,156645810 
2024,불안장애,강원,강릉시,여,70~79세,518 ,2294 ,121705050 
2024,불안장애,강원,강릉시,여,80~89세,252 ,1276 ,65610410 
2024,불안장애,강원,강릉시,여,90~99세,20 ,56 ,1226210 
2024,불안장애,강원,강릉시,여,100세이상,0 ,0 ,0 
2024,불안장애,강원,동해시,남,0~9세,0 ,0 ,0 
2024,불안장애,강원,동해시,남,10~19세,27 ,90 ,5852740 
2024,불안장애,강원,동해시,남,20~29세,60 ,211 ,13272550 
2024,불안장애,강원,동해시,남,30~39세,75 ,330 ,21163760 
2024,불안장애,강원,동해시,남,40~49세,131 ,656 ,36242820 
2024,불안장애,강원,동해시,남,50~59세,171 ,829 ,45598140 
2024,불안장애,강원,동해시,남,60~69세,157 ,752 ,36027340 
2024,불안장애,강원,동해시,남,70~79세,116 ,711 ,32166990 
2024,불안장애,강원,동해시,남,80~89세,60 ,298 ,12576770 
2024,불안장애,강원,동해시,남,90~99세,0 ,0 ,0 
2024,불안장애,강원,동해시,남,100세이상,0 ,0 ,0 
2024,불안장애,강원,동해시,여,0~9세,0 ,0 ,0 
2024,불안장애,강원,동해시,여,10~19세,35 ,108 ,9094340 
2024,불안장애,강원,동해시,여,20~29세,61 ,189 ,12604220 
2024,불안장애,강원,동해시,여,30~39세,98 ,337 ,19406170 
2024,불안장애,강원,동해시,여,40~49세,129 ,507 ,28313160 
2024,불안장애,강원,동해시,여,50~59세,174 ,818 ,38479600 
2024,불안장애,강원,동해시,여,60~69세,241 ,1133 ,50505830 
2024,불안장애,강원,동해시,여,70~79세,181 ,1010 ,45364970 
2024,불안장애,강원,동해시,여,80~89세,105 ,555 ,24818600 
2024,불안장애,강원,동해시,여,90~99세,0 ,0 ,0 
2024,불안장애,강원,동해시,여,100세이상,0 ,0 ,0 
2024,불안장애,강원,속초시,남,0~9세,0 ,0 ,0 
2024,불안장애,강원,속초시,남,10~19세,13 ,38 ,2172980 
2024,불안장애,강원,속초시,남,20~29세,51 ,352 ,28923180 
2024,불안장애,강원,속초시,남,30~39세,64 ,442 ,20657270 
2024,불안장애,강원,속초시,남,40~49세,94 ,626 ,29282990 
2024,불안장애,강원,속초시,남,50~59세,111 ,723 ,32061240 
2024,불안장애,강원,속초시,남,60~69세,124 ,663 ,28320840 
2024,불안장애,강원,속초시,남,70~79세,69 ,405 ,17336830 
2024,불안장애,강원,속초시,남,80~89세,36 ,157 ,6579510 
2024,불안장애,강원,속초시,남,90~99세,0 ,0 ,0 
2024,불안장애,강원,속초시,남,100세이상,0 ,0 ,0 
2024,불안장애,강원,속초시,여,0~9세,0 ,0 ,0 
2024,불안장애,강원,속초시,여,10~19세,0 ,0 ,0 
2024,불안장애,강원,속초시,여,20~29세,57 ,168 ,8806730 
2024,불안장애,강원,속초시,여,30~39세,87 ,486 ,21457010 
2024,불안장애,강원,속초시,여,40~49세,110 ,826 ,37121640 
2024,불안장애,강원,속초시,여,50~59세,159 ,1045 ,50992420 
2024,불안장애,강원,속초시,여,60~69세,185 ,907 ,38056970 
2024,불안장애,강원,속초시,여,70~79세,147 ,699 ,29910640 
2024,불안장애,강원,속초시,여,80~89세,78 ,321 ,15741210 
2024,불안장애,강원,속초시,여,90~99세,0 ,0 ,0 
2024,불안장애,강원,속초시,여,100세이상,0 ,0 ,0 
2024,불안장애,강원,원주시,남,0~9세,11 ,75 ,7508780 
2024,불안장애,강원,원주시,남,10~19세,137 ,673 ,45575120 
2024,불안장애,강원,원주시,남,20~29세,399 ,2349 ,114035290 
2024,불안장애,강원,원주시,남,30~39세,493 ,3245 ,156977850 
2024,불안장애,강원,원주시,남,40~49세,589 ,3490 ,149868350 
2024,불안장애,강원,원주시,남,50~59세,593 ,4203 ,199418280 
2024,불안장애,강원,원주시,남,60~69세,545 ,3308 ,123028350 
2024,불안장애,강원,원주시,남,70~79세,279 ,2219 ,98463300 
2024,불안장애,강원,원주시,남,80~89세,159 ,968 ,31678940 
2024,불안장애,강원,원주시,남,90~99세,0 ,0 ,0 
2024,불안장애,강원,원주시,남,100세이상,0 ,0 ,0 
2024,불안장애,강원,원주시,여,0~9세,10 ,32 ,3065230 
2024,불안장애,강원,원주시,여,10~19세,216 ,1039 ,69265420 
2024,불안장애,강원,원주시,여,20~29세,509 ,2925 ,144182140 
2024,불안장애,강원,원주시,여,30~39세,623 ,3515 ,155858560 
2024,불안장애,강원,원주시,여,40~49세,814 ,5246 ,226823050 
2024,불안장애,강원,원주시,여,50~59세,730 ,4193 ,159693510 
2024,불안장애,강원,원주시,여,60~69세,938 ,5638 ,207019050 
2024,불안장애,강원,원주시,여,70~79세,588 ,3668 ,127778380 
2024,불안장애,강원,원주시,여,80~89세,378 ,2272 ,73654300 
2024,불안장애,강원,원주시,여,90~99세,48 ,269 ,7325800 
2024,불안장애,강원,원주시,여,100세이상,0 ,0 ,0 
2024,불안장애,강원,춘천시,남,0~9세,15 ,43 ,2458350 
2024,불안장애,강원,춘천시,남,10~19세,139 ,429 ,29799780 
2024,불안장애,강원,춘천시,남,20~29세,451 ,1779 ,129282690 
2024,불안장애,강원,춘천시,남,30~39세,311 ,1314 ,87513740 
2024,불안장애,강원,춘천시,남,40~49세,416 ,2035 ,133728390 
2024,불안장애,강원,춘천시,남,50~59세,437 ,2144 ,130907810 
2024,불안장애,강원,춘천시,남,60~69세,392 ,1645 ,92456530 
2024,불안장애,강원,춘천시,남,70~79세,223 ,1041 ,53059660 
2024,불안장애,강원,춘천시,남,80~89세,158 ,663 ,27944610 
2024,불안장애,강원,춘천시,남,90~99세,18 ,113 ,3609350 
2024,불안장애,강원,춘천시,남,100세이상,0 ,0 ,0 
2024,불안장애,강원,춘천시,여,0~9세,16 ,37 ,1899610 
2024,불안장애,강원,춘천시,여,10~19세,149 ,537 ,36189560 
2024,불안장애,강원,춘천시,여,20~29세,398 ,1459 ,97356410 
2024,불안장애,강원,춘천시,여,30~39세,425 ,1808 ,118117430 
2024,불안장애,강원,춘천시,여,40~49세,517 ,2354 ,153874430 
2024,불안장애,강원,춘천시,여,50~59세,579 ,2937 ,169376070 
2024,불안장애,강원,춘천시,여,60~69세,624 ,2848 ,137400370 
2024,불안장애,강원,춘천시,여,70~79세,433 ,1938 ,91679950 
2024,불안장애,강원,춘천시,여,80~89세,270 ,1123 ,44081610 
2024,불안장애,강원,춘천시,여,90~99세,35 ,175 ,4672970 
2024,불안장애,강원,춘천시,여,100세이상,0 ,0 ,0 
2024,불안장애,강원,태백시,남,0~9세,0 ,0 ,0 
2024,불안장애,강원,태백시,남,10~19세,0 ,0 ,0 
2024,불안장애,강원,태백시,남,20~29세,23 ,180 ,7147950 
2024,불안장애,강원,태백시,남,30~39세,27 ,269 ,12688330 
2024,불안장애,강원,태백시,남,40~49세,54 ,611 ,25519540 
2024,불안장애,강원,태백시,남,50~59세,72 ,599 ,25788320 
2024,불안장애,강원,태백시,남,60~69세,92 ,660 ,26172240 
2024,불안장애,강원,태백시,남,70~79세,52 ,344 ,14308010 
2024,불안장애,강원,태백시,남,80~89세,35 ,177 ,8150620 
2024,불안장애,강원,태백시,남,90~99세,0 ,0 ,0 
2024,불안장애,강원,태백시,여,0~9세,0 ,0 ,0 
2024,불안장애,강원,태백시,여,10~19세,0 ,0 ,0 
2024,불안장애,강원,태백시,여,20~29세,23 ,168 ,8068610 
2024,불안장애,강원,태백시,여,30~39세,28 ,201 ,8940380 
2024,불안장애,강원,태백시,여,40~49세,59 ,656 ,27861940 
2024,불안장애,강원,태백시,여,50~59세,71 ,631 ,28299580 
2024,불안장애,강원,태백시,여,60~69세,133 ,933 ,40753180 
2024,불안장애,강원,태백시,여,70~79세,127 ,905 ,34990960 
2024,불안장애,강원,태백시,여,80~89세,68 ,558 ,21026220 
2024,불안장애,강원,태백시,여,90~99세,0 ,0 ,0 
2024,불안장애,강원,태백시,여,100세이상,0 ,0 ,0 
2024,불안장애,강원,삼척시,남,0~9세,0 ,0 ,0 
2024,불안장애,강원,삼척시,남,10~19세,0 ,0 ,0 
2024,불안장애,강원,삼척시,남,20~29세,39 ,211 ,15690100 
2024,불안장애,강원,삼척시,남,30~39세,38 ,203 ,14412340 
2024,불안장애,강원,삼척시,남,40~49세,72 ,411 ,25173410 
2024,불안장애,강원,삼척시,남,50~59세,66 ,379 ,20029670 
2024,불안장애,강원,삼척시,남,60~69세,85 ,567 ,22776210 
2024,불안장애,강원,삼척시,남,70~79세,78 ,467 ,22094640 
2024,불안장애,강원,삼척시,남,80~89세,41 ,203 ,12000460 
2024,불안장애,강원,삼척시,남,90~99세,0 ,0 ,0 
2024,불안장애,강원,삼척시,여,0~9세,0 ,0 ,0 
2024,불안장애,강원,삼척시,여,10~19세,16 ,84 ,7778850 
2024,불안장애,강원,삼척시,여,20~29세,50 ,290 ,23365500 
2024,불안장애,강원,삼척시,여,30~39세,72 ,510 ,35521350 
2024,불안장애,강원,삼척시,여,40~49세,100 ,749 ,43038510 
2024,불안장애,강원,삼척시,여,50~59세,113 ,788 ,44117810 
2024,불안장애,강원,삼척시,여,60~69세,168 ,1054 ,56278390 
2024,불안장애,강원,삼척시,여,70~79세,165 ,1141 ,73539750 
2024,불안장애,강원,삼척시,여,80~89세,107 ,589 ,39775270 
2024,불안장애,강원,삼척시,여,90~99세,0 ,0 ,0 
2024,불안장애,강원,삼척시,여,100세이상,0 ,0 ,0 
2024,불안장애,충북,괴산군,남,0~9세,0 ,0 ,0 
2024,불안장애,충북,괴산군,남,10~19세,0 ,0 ,0 
2024,불안장애,충북,괴산군,남,20~29세,15 ,19 ,1357610 
2024,불안장애,충북,괴산군,남,30~39세,0 ,0 ,0 
2024,불안장애,충북,괴산군,남,40~49세,16 ,48 ,1757550 
